"ucas","name","application","offer"
"17681","West Lakes Academy, Cumbria","<3","<3"
"17682","St John's Academy","<3","<3"
"17685","Brigg Sixth Form - Sir John Nelthorpe School","<3","<3"
"17687","East Sussex College Hastings","<3","<3"
"17688","Chilwell Sixth Form","<3","<3"
"17687","East Sussex College Hastings","<3","<3"
"17688","Chilwell Sixth Form                                                       Min. Number of Records","<3","<3"
"17701","Abbeywood Community School","<3","<3"
"17710","Kingsdale Foundation School","4","<3"
"17718","The Chadwell Heath Academy","6","<3"
"17731","Sacred Heart Catholic College","<3","<3"
"17734","Marine Academy Plymouth                                                   Redacted Acceptance Ra..","<3","<3"
"17736","Holyrood Academy","<3","<3"
"17737","St Joseph's College, Reading","<3","<3"
"17739","Lichfield Cathedral School","<3","<3"
"17740","Walworth Academy","3","<3"
"17746","Malcolm Arnold Academy","<3","<3"
"17749","Tor Bridge High","<3","<3"
"17750","Riddlesdown Collegiate","3","<3"
"17758","The Phoenix Collegiate","3","<3"
"17770","The Bourne Academy","<3","<3"
"17771","The Bishop of Winchester Academy","<3","<3"
"17789","Trinity Academy, Halifax","5","<3"
"17791","The Canterbury Academy","<3","<3"
"17793","Garforth Academy","<3","<3"
"17795","Aylward Academy","<3","<3"
"17798","Ark St Alban's Academy","<3","<3"
"17800","Priory School, Isle of Wight","<3","<3"
"17801","Tudor Grange Academy Worcester","<3","<3"
"17804","Harris Academy Bermondsey","<3","<3"
"17806","Bradley Stoke Community School","3","<3"
"17807","Chellaston Academy","3","<3"
"17809","John Henry Newman Catholic College","<3","<3"
"17813","The De Ferrers Academy","<3","<3"
"17814","Melton Vale Sixth Form College","4","<3"
"17815","Huish Episcopi Academy","6","<3"
"17816","Petroc","3","<3"
"17819","Windsor High School and Sixth Form","<3","<3"
"17825","One Sixth Form College","4","<3"
"17827","Priory Ruskin Academy","3","<3"
"17833","Cardiff and Vale College","4","<3"
"17835","Trinity Catholic College","11","<3"
"17836","MNSP The Sixth Form","8","3"
"17840","Forge Valley School","4","<3"
"17841","Landau Forte Academy Tamworth Sixth Form","<3","<3"
"17844","Cramlington Learning Village","<3","<3"
"17845","Cowes Enterprise College","6","<3"
"17850","The Bridge Academy, Hackney","6","<3"
"17851","The City Academy, Hackney","<3","<3"
"17852","Chelsea Academy","10","<3"
"17853","The Elmgreen School Sixth Form","<3","<3"
"17857","King Solomon Academy","4","<3"
"17861","Ark Academy","6","<3"
"17863","Oasis Academy Enfield","<3","<3"
"17890","Skinners' Kent Academy","<3","<3"
"17907","Bede Academy (North)","<3","<3"
"17922","Tudor Grange Academy, Solihull","<3","<3"
"18002","All Saints' Academy","<3","<3"
"18003","Harris Academy Purley","<3","<3"
"18006","St Thomas More Catholic School and Sixth For..","<3","<3"
"18008","St Bede's Catholic School and Byron Sixth For..","<3","<3"
"18010","Wyclif Independent Christian School","<3","<3"
"18011","Lowestoft Sixth Form College","<3","<3"
"18014","Guildhouse School London","<3","<3"
"18654","Wyke Sixth Form College","24","5"
"18655","Wilberforce College","<3","<3"
"18796","Hampton Court House School, East Molesey","<3","<3"
"18804","Lammas School and Sixth Form","<3","<3"
"18818","Richmond Park Academy","<3","<3"
"18820","Clapton Girls' Academy","<3","<3"
"18827","The Chalk Hills Academy","<3","<3"
"18847","The Carlton Academy","5","<3"
"18848","Harris Girls' Academy Bromley","<3","<3"
"18855","The Cooper School","4","<3"
"18857","South Nottinghamshire Academy","<3","<3"
"18855","The Cooper School","<3","<3"
"18857","South Nottinghamshire Academy                                                Min. Number of Records","<3","<3"
"18859","Hammersmith Academy","<3","<3"
"18867","The Elizabeth Woodville School                                               Redacted Acceptances","<3","<3"
"18869","Heathcote School and Science College","<3","<3"
"18873","Altrincham College Sixth Form","<3","<3"
"18880","Oxford International College","27","4"
"18884","Parkside Sixth","<3","<3"
"18892","Christ The King College, Isle of Wight","4","<3"
"18893","The John Wallis Church of England Academy","<3","<3"
"18894","Drapers' Academy","4","<3"
"18896","Bluecoat Academies Trust","6","<3"
"18901","Bordesley Green Girls' School & Sixth Form","<3","<3"
"18902","Hill House School","5","<3"
"18903","Bitterne Park School","<3","<3"
"18914","Shirley High School","<3","<3"
"18915","","4","<3"
"18916","The Island VI Form","7","<3"
"18917","","13","<3"
"18921","Bedford Girls' School","7","<3"
"18922","","3","<3"
"18924","Sandwell College, Central Campus","<3","<3"
"18927","The Petchey Academy","<3","<3"
"18929","Consett Academy, North Campus","<3","<3"
"18931","St Paul's Way Trust School","5","<3"
"18936","Rivers Academy West London","<3","<3"
"18940","","3","<3"
"18943","Oasis Academy, Shirley Park","<3","<3"
"18944","St Benedict's Sixth Form","3","<3"
"18953","Harris Academy Greenwich","<3","<3"
"18957","St Michaels Catholic College","3","<3"
"18959","Hall Cross Academy","<3","<3"
"18970","The Quest Academy","<3","<3"
"18976","Earlscliffe","<3","<3"
"18995","Oak Wood School (formerly Abbotsfield School)","<3","<3"
"18999","Ash Green School","3","<3"
"19005","Newark Academy","<3","<3"
"19017","South and City College Birmingham","3","<3"
"19020","London Academy of Excellence","54","12"
"19025","","11","<3"
"19026","Aston University Engineering Academy","<3","<3"
"19035","The UCL Academy","4","<3"
"19036","The Cathedral School, Llandaff","9","3"
"19038","","8","<3"
"19039","Kingsley Academy","3","<3"
"19040","","3","<3"
"19042","Hellesdon High School & Sixth Form Centre","<3","<3"
"19043","Nishkam High School","<3","<3"
"19047","AKS Lytham","5","<3"
"19050","Newcastle Sixth Form College","10","<3"
"19057","Riverside School","3","<3"
"19061","Isaac Newton Academy","4","<3"
"19085","Ysgol Bro Dinefwr","<3","<3"
"19086","","10","<3"
"19105","Retford Oaks Academy","<3","<3"
"19106","Saint John Bosco College","<3","<3"
"19117","The Kings Priory School","<3","<3"
"19120","Ysgol Maes y Gwendraeth","3","<3"
"19126","Taverham High School","<3","<3"
"19202","Chobham Academy","4","<3"
"19210","Academy Online Ltd","<3","<3"
"19211","Elstree Screen Arts Academy","<3","<3"
"19217","Sir Isaac Newton Sixth Form Free School","7","<3"
"19218","The Ilfracombe Academy","<3","<3"
"19221","Littleover Community School","7","4"
"19223","Newcastle High School for Girls","5","3"
"19226","The Harris Academy Ockendon","<3","<3"
"19228","Liverpool Life Sciences UTC","4","<3"
"19232","Wren Academy Sixth Form","10","<3"
"19242","UTC Reading","<3","<3"
"19232","Wren Academy Sixth Form","<3","<3"
"19242","UTC Reading                                                               Min. Number of Records","<3","<3"
"19248","Kimberley","16","<3"
"19270","Ark Alexandra Academy                                                     Redacted Acceptances","<3","<3"
"19275","Kirk Hallam Community Academy","<3","<3"
"19278","Carterton Community College","3","<3"
"19279","St Bede's Catholic College","6","<3"
"19286","Kingswood Secondary Academy","<3","<3"
"19289","Hall Park Academy","<3","<3"
"19291","Tytherington School","3","<3"
"19296","Wrenn School","4","<3"
"19299","Arnold Lodge School","<3","<3"
"19300","Aberdare Community School","<3","<3"
"19307","Harris Westminster Sixth Form","96","32"
"19312","The Ripley Academy","<3","<3"
"19326","InterHigh School","6","<3"
"19331","QEGS Blackburn Academy Trust","8","<3"
"19333","Thorp Academy","<3","<3"
"19335","North Bridge House","<3","<3"
"19338","Salisbury","6","<3"
"19340","The Sweyne Park School","<3","<3"
"19342","Big Creative Academy","<3","<3"
"19386","Southmoor Academy","7","3"
"19398","King Edward VII Academy, Kings Lynn","<3","<3"
"19401","Lodge Park Academy","<3","<3"
"19405","Lincoln University Technical College","<3","<3"
"19406","","49","<3"
"19412","Alderbrook School","3","<3"
"19418","","8","<3"
"19420","The Commonweal School","6","<3"
"19422","East London Arts & Music","<3","<3"
"19425","Christ's School","5","<3"
"19428","The Sixth Form at Dyke House College","<3","<3"
"19429","Morpeth School","<3","<3"
"19430","Swanlea School","6","<3"
"19437","Rawlins Academy","5","<3"
"19442","Williamwood High School","3","<3"
"19443","Coleraine Grammar School","<3","<3"
"19446","Exeter Mathematics School","11","6"
"19449","Claremont School, Bodiam","<3","<3"
"19456","St Wilfrid's R. C. College","4","<3"
"19457","Alleyne's Academy","<3","<3"
"19465","WMG Academy","<3","<3"
"19477","","11","<3"
"19512","The Ebbsfleet Academy","<3","<3"
"19520","Waldegrave School","18","3"
"19522","Liverpool College","10","<3"
"19529","Holy Trinity Academy","<3","<3"
"19548","Trinity Church of England High School","3","<3"
"19549","Arete Learning Trust","6","<3"
"19554","Kew House School","5","<3"
"19556","The University of Birmingham School","3","<3"
"19557","Elliott Hudson College","6","<3"
"19562","Haileybury Turnford","4","<3"
"19566","Harington School","4","<3"
"19572","The FitzWimarc School","4","<3"
"19576","Debden Park High School","6","<3"
"19583","Coleg Cambria","13","4"
"19585","Gildredge House School","6","<3"
"19586","Higham Lane School","3","<3"
"19587","Finham Park School","3","<3"
"19590","The Cedars Academy","<3","<3"
"19591","TLZ & Usk Coleg Gwent","8","<3"
"19594","South Axholme Academy","<3","<3"
"19598","Space Studio West London","<3","<3"
"19600","St Thomas The Apostle College","9","<3"
"19602","Linlithgow Academy","<3","<3"
"19604","Walton Multi-Academy Trust","<3","<3"
"19608","Leek Sixth Form","<3","<3"
"19610","Rockport School","<3","<3"
"19608","Leek Sixth Form","<3","<3"
"19610","Rockport School                                                            Min. Number of Records","<3","<3"
"19612","Myddelton College","6","<3"
"19614","Magna Academy                                                              Redacted Acceptances","<3","<3"
"19627","Harris Academy Battersea","5","<3"
"19727","UTC Oxfordshire","3","<3"
"19729","Halcyon London International School                                        Redacted Acceptance Ra..","<3","<3"
"19745","Bristol Free School Sixth Form","6","<3"
"19747","West London Free School","18","7"
"19759","Beckfoot Thornton","<3","<3"
"19761","Sir Bernard Lovell Academy, Bristol","<3","<3"
"19764","Chase Terrace Academy","<3","<3"
"19768","Ada, the National College for Digital Skills","<3","<3"
"19772","London Design and Engineering UTC","5","<3"
"19775","Redmaids' High School","9","<3"
"19778","Kensington Aldridge Academy","8","<3"
"19781","Corby Technical School c/o The Brooke Westo..","<3","<3"
"19783","Lycee International de Londres Winston Church..","<3","<3"
"19784","Kings Brighton","<3","<3"
"19785","Marches School","<3","<3"
"19869","The Manchester College","4","<3"
"19870","IQPlus Education Centre","<3","<3"
"19871","Greater Peterborough University Technical Coll..","<3","<3"
"19873","Europa School UK","5","<3"
"19875","Bedford Sixth Form","9","<3"
"19876","The Pingle Academy","<3","<3"
"19883","New College Doncaster","<3","<3"
"19885","The National Mathematics and Science College","<3","<3"
"19886","Ruislip High School","6","<3"
"19888","The Global Academy UTC Trust","<3","<3"
"19889","Greater Brighton Metropolitan College","3","<3"
"19890","Cheshire College South & West","5","<3"
"19895","Harris Academy St Johns Wood","4","<3"
"19896","Sir Thomas Wharton Academy","<3","<3"
"19900","Scarborough University Technical College","<3","<3"
"19905","Manshead CE Academy","<3","<3"
"19907","Cambridge Academy for Science and Technolo..","<3","<3"
"19909","Six","21","<3"
"19916","Sir Thomas Fremantle School","<3","<3"
"19922","University Academy of Engineering","<3","<3"
"19927","Ysgol Gyfun Gymraeg Bro Edern","<3","<3"
"19933","Ark Bolingbroke Academy","11","3"
"19938","Ron Dearing UTC","<3","<3"
"19939","Trinity School Sevenoaks","<3","<3"
"19940","Harton Academy","<3","<3"
"19941","Callywith College","8","<3"
"19942","Stamford Endowed Schools","<3","<3"
"19943","Wetherby Senior School","3","<3"
"19944","London Academy of Excellence Tottenham","<3","<3"
"19946","Holyport College","13","<3"
"19951","Ashington Academy","4","<3"
"19952","Sharnbrook Academy","4","<3"
"19953","Tuxford Academy","<3","<3"
"19955","Mulberry UTC","<3","<3"
"19957","UTC Portsmouth","5","<3"
"19958","Queen Elizabeth Studio School","<3","<3"
"19961","Chester International School","<3","<3"
"19962","Reach Academy Feltham","5","<3"
"19964","St Mary's Catholic Academy, Blackpool","<3","<3"
"19965","Haverfordwest High VC School","<3","<3"
"19966","St Benet Biscop Catholic Academy","<3","<3"
"19967","Outwood Academy Easingwold","4","<3"
"19968","The Cedars School","<3","<3"
"19971","Derby Moor Academy","4","<3"
"19972","Harris Academy Tottenham","<3","<3"
"20057","East Norfolk Sixth Form College Academy","<3","<3"
"20062","Avanti Schools Trust","6","<3"
"20068","Ysgol Calon Cymru","<3","<3"
"20074","The Fulham Boys School","4","<3"
"20075","Ridgeway Academy","<3","<3"
"20074","The Fulham Boys School","<3","<3"
"20075","Ridgeway Academy                                                       Min. Number of Records","<3","<3"
"20078","Astrea Academy Woodfields","<3","<3"
"20084","","9","<3"
"20100","The Sheffield College","<3","<3"
"20102","WQE Leicester","22","4"
"20103","The Reach Free School                                                  Redacted Acceptance Ra..","<3","<3"
"20104","Oasis Academy South Bank","7","<3"
"20105","","4","<3"
"20201","Ark John Keats Academy","<3","<3"
"20301","Finham Park","2","<3"
"20314","Goresbrook School","<3","<3"
"20329","Harris Academy Riverside","4","<3"
"20399","Marylebone Boys' School","<3","<3"
"20405","Michaela Community School","4","<3"
"20427","Nottingham Free School","<3","<3"
"20543","The Kingston Academy","4","<3"
"20566","Trinity Academy, Brixton","<3","<3"
"20605","Wootton Park School","6","<3"
"20612","Ecole Jeannine Manuel UK","<3","<3"
"20614","Harris Professional Skills Sixth Form","<3","<3"
"20615","NE Futures UTC","<3","<3"
"20617","Pinner High School","4","<3"
"20624","The Charter School East Dulwich","4","<3"
"20633","Dixons Sixth Form Academy","5","<3"
"20637","The WREN School","<3","<3"
"20654","Great Western Academy","<3","<3"
"20659","St Mary's and St John's CE School","<3","<3"
"20666","New College Bradford","<3","<3"
"20719","Bmat Stem Academy","<3","<3"
"20840","Coombe Wood School","3","<3"
"20922","Abbeygate Sixth Form College","9","<3"
"20926","London Screen Academy","<3","<3"
"20927","Harrow School Online","3","<3"
"20930","","8","<3"
"20936","Net School","<3","<3"
"20973","City and Islington College, Angel Campus","9","<3"
"20977","Beauchamp City Sixth Form","22","<3"
"20978","Haywards Heath College","3","<3"
"20982","HSDC Havant","5","<3"
"20997","Ysgol Gyfun Gwent Is Coed","3","<3"
"21005","The Khalsa Academy Wolverhampton","3","<3"
"21006","Frobel Learning Centre","<3","<3"
"21013","Sir Frederick Gibberd College","<3","<3"
"21015","AIM Academy North London","<3","<3"
"21019","The Prince's Foundation Diploma Year","<3","<3"
"21031","A&J School","<3","<3"
"21072","Harris Clapham Sixth Form","<3","<3"
"21082","Chestnut Place","<3","<3"
"23210","West Cumbria Catholic VI Form Centre","<3","<3"
"23211","Basildon Upper Academy","<3","<3"
"23214","Longfield Academy","<3","<3"
"23518","Woodcote High School","<3","<3"
"25037","Globe Academy","4","<3"
"25126","Grey Court School, Richmond","5","<3"
"25129","Teddington School, Teddington","3","<3"
"25140","Norlington School and Sixth Form","<3","<3"
"25533","St Gregorys R C Comprehensive","<3","<3"
"25557","The Westgate School","<3","<3"
"25810","Tabor Academy","<3","<3"
"25935","Bohunt Community School, Liphook","5","<3"
"26095","Moor Park High School, Preston","<3","<3"
"26248","Warriner School, Banbury","<3","<3"
"26403","Lydiard Park Academy","5","<3"
"26623","Thornton College, Milton Keynes","3","<3"
"27334","Cranford House School Trust Limited","4","<3"
"37817","Across the Pond Norway","6","<3"
"40015","Bradford College","<3","<3"
"40019","Buckinghamshire New University","<3","<3"
"40033","Bedford College Group","<3","<3"
"40019","Buckinghamshire New University","<3","<3"
"40033","Bedford College Group                                                          Min. Number of Records","<3","<3"
"40049","Riverside and Cronton College","26","<3"
"40062","Kingston University","3","3"
"40068","University of the Arts London","6","<3"
"40069","Loughborough University","<3","<3"
"40074","Manchester Metropolitan University, Faculty of ..                              Redacted Acceptance Ra..","<3","<3"
"40091","Oxford Brookes University","<3","<3"
"40121","City and Guilds of London Art School","<3","<3"
"40132","West Herts College, Watford Campus","<3","<3"
"40139","Barnsley College Higher Education","11","<3"
"40140","University of Oxford","8","3"
"40153","WCG, Royal Leamington Spa College","<3","<3"
"40156","Weston College","5","<3"
"40157","Shrewsbury Colleges Group","<3","<3"
"40159","West Thames College","<3","<3"
"40161","Stafford College","<3","<3"
"40172","Coleg Sir Gar / Carmarthenshire College","6","<3"
"40173","The Northern School of Art","<3","<3"
"40174","Dudley College of Technology","4","<3"
"40181","Arts University Plymouth","<3","<3"
"40184","Leeds Arts University","3","<3"
"40197","York College University Centre","15","4"
"40202","Newham College of Further Education","<3","<3"
"40211","Hereford College of Arts","<3","<3"
"40218","Hertford Regional College","<3","<3"
"40251","Tameside College, Ashton Campus","<3","<3"
"40260","Coleg Llandrillo","<3","<3"
"40265","Runshaw College","52","6"
"40283","Basingstoke College of Technology","<3","<3"
"40285","Bridgwater & Taunton College","8","<3"
"40286","Brockenhurst College","13","<3"
"40298","Chesterfield College","<3","<3"
"40299","Chichester College Group","4","<3"
"40308","Halesowen College","7","<3"
"40317","Lewisham Southwark College","<3","<3"
"40318","Loughborough College","6","<3"
"40320","NPTC Group of Colleges","11","<3"
"40321","Newcastle Under Lyme College","11","<3"
"40326","City of Oxford College","3","<3"
"40328","Pembrokeshire College","5","<3"
"40331","RNN Group (Rotherham College, North Notts C..","<3","<3"
"40341","The Trafford College Group (Stockport, Stretfor..","<3","<3"
"40351","Uxbridge College","<3","<3"
"40352","Wakefield College","<3","<3"
"40355","Vision West Nottinghamshire College","5","<3"
"40358","Yeovil College","<3","<3"
"40360","College of West Anglia, Kings Lynn","<3","<3"
"40365","NCC Havering Colleges Ardleigh Green/Rainha..","<3","<3"
"40366","East Durham College","<3","<3"
"40372","Wiltshire College, Trowbridge Campus","<3","<3"
"40414","City of Bristol College (College Green)","<3","<3"
"40416","University of Warwick International Foundation ..","<3","<3"
"40438","Distancelearningcentre.com","<3","<3"
"40623","Colchester Institute","<3","<3"
"40779","Arts University Bournemouth","3","<3"
"41122","Christopher Whitehead Language College and ..","<3","<3"
"41219","LSI Independent Sixth Form College","<3","<3"
"42183","Across the Pond Canada","5","<3"
"42184","Across the Pond USA","8","<3"
"45393","The British School, Kathmandu","<3","<3"
"45732","Canada Law from Abroad","<3","<3"
"46732","Radnor House","<3","<3"
"46819","Newham Collegiate Sixth Form","72","21"
"46908","Chapeltown Academy","5","<3"
"50019","Orleans Park School","8","<3"
"65230","Global Study UK","3","<3"
"68335","","4","<3"
"68658","Elizabeth Rickards Education Consultancy","<3","<3"
"68672","Study International UK Ltd.","<3","<3"
"68658","Elizabeth Rickards Education Consultancy","<3","<3"
"68672","Study International UK Ltd.","23","<3"
"68973","UniWorld","<3","<3"
"69028","Smart Prospects Ltd","5","<3"
"69060","Arts and Business College of London","3","<3"
