"ucas","name","application","offer"
"13917","St George's, Edinburgh.","3","<3"
"13922","St Thomas of Aquin's RC High School, Edinbur..","<3","<3"
"13925","Trinity Academy, Edinburgh","3","<3"
"13929","Loretto School","<3","<3"
"13934","Gordonstoun School","<3","<3"
"13938","Nairn Academy","<3","<3"
"13943","Kilgraston School","<3","<3"
"13947","Strathallan School","<3","<3"
"13951","Perth High School","<3","<3"
"13952","Glenalmond College","7","<3"
"13956","St Columba's High School, Gourock","<3","<3"
"13958","Johnstone High School, Johnstone","<3","<3"
"13959","St Columbas School, Kilmacolm","<3","<3"
"13961","Gleniffer High School","<3","<3"
"13970","Fortrose Academy","<3","<3"
"13999","Broxburn Academy, Broxburn","<3","<3"
"14008","Ballyclare High School","<3","<3"
"14012","St Louis Grammar School, Ballymena","<3","<3"
"14014","Dalriada School","<3","<3"
"14016","Carrickfergus Grammar School","3","<3"
"14021","Friends' School Lisburn","4","<3"
"14023","The Wallace High School","<3","<3"
"14024","Belfast High School","6","4"
"14031","St Catherine's College","<3","<3"
"14032","Royal School, Armagh","<3","<3"
"14034","Lurgan College","<3","<3"
"14039","Portadown College","<3","<3"
"14046","Belfast Metropolitan College, Titanic Quarter (fo..","<3","<3"
"14047","Bloomfield Collegiate School","<3","<3"
"14048","Campbell College","4","<3"
"14053","Rathmore Grammar School, Belfast","4","<3"
"14059","Grosvenor Grammar School","<3","<3"
"14062","Methodist College","4","3"
"14070","Belfast Royal Academy","4","<3"
"14072","St Dominic's High School, Belfast","<3","<3"
"14075","St Malachys College, Belfast","<3","<3"
"14078","Strathearn School, Belfast","3","<3"
"14079","Royal Belfast Academical Institution","3","<3"
"14081","Victoria College, Belfast","<3","<3"
"14084","Assumption Grammar School","<3","<3"
"14085","Banbridge Academy","<3","<3"
"14089","Bangor Grammar School","<3","<3"
"14090","Down High School","6","<3"
"14092","St Patricks Grammar School, Downpatrick","<3","<3"
"14096","Sullivan Upper School","6","<3"
"14103","Our Lady's Grammar School","<3","<3"
"14096","Sullivan Upper School","<3","<3"
"14103","Our Lady's Grammar School","3","<3"
"14107","","3","<3"
"14111","St Michaels College, Enniskillen                                          Redacted Acceptances","<3","<3"
"14122","St Columbs College                                                         -43","43","<3"
"14123","Thornhill College","<3","<3"
"14124","St Marys Grammar School                                                   Redacted Acceptance Ra..","<3","<3"
"14125","Rainey Endowed School","<3","<3"
"14128","St Joseph's Grammar School","<3","<3"
"14131","The Royal School, Dungannon","<3","<3"
"14137","Loreto Grammar School, Omagh                                               -43","43","<3"
"14150","American School in London, London NW83","<3","<3"
"14157","Pimlico Academy","3","<3"
"14162","Denbigh School, Milton Keynes","4","<3"
"14170","Hazel Grove High School, Stockport","<3","<3"
"14173","Saint Benedict, A Catholic Voluntary Academy","<3","<3"
"14180","Dagenham Park Church of England School","<3","<3"
"14183","The Warren School","4","<3"
"14184","The Castle School, Thornbury","3","<3"
"14185","Churchill Academy & Sixth Form","4","<3"
"14186","Rednock School, Dursley","<3","<3"
"14187","Wellsway School","4","<3"
"14189","Richard Taunton Sixth Form College","3","<3"
"14191","Marriotts School","<3","<3"
"14200","","3","<3"
"14212","St Marys CofE High School","<3","<3"
"14214","South Craven School","<3","<3"
"14217","Seaford Head School","<3","<3"
"14218","St Martins School, Brentwood","5","<3"
"14226","Cardinal Griffin Catholic High School","<3","<3"
"14228","Blessed William Howard Catholic School","3","<3"
"14237","Mayfield School","3","<3"
"14242","Charters School","27","7"
"14247","Our Lady and Saint Patrick's College","3","<3"
"14258","Halliford School","3","<3"
"14259","William Brookes School","<3","<3"
"14261","Neston High School, South Wirral","3","<3"
"14263","Royal Wootton Bassett Academy","8","<3"
"14264","Boswells School","<3","<3"
"14266","Idsall School","5","<3"
"14269","Chace Community School","4","<3"
"14271","Oldfield School","3","<3"
"14277","","6","<3"
"14278","Barr Beacon School","<3","<3"
"14285","Southborough High School","<3","<3"
"14291","John Taylor High School","10","3"
"14293","Tring School","<3","<3"
"14295","","8","<3"
"14296","Campion School, Northampton","5","<3"
"14297","Bartholomew School, Witney","4","<3"
"14303","Countesthorpe Academy","<3","<3"
"14306","Guilsborough Academy","<3","<3"
"14309","St Ivo Academy","<3","<3"
"14311","City College Plymouth","<3","<3"
"14315","St Robert of Newminster RC School & VI","4","<3"
"14320","Eastbrook Comprehensive","6","<3"
"14321","Rivers Multi-Academy Trust (Leventhorpe) form..","<3","<3"
"14326","Allestree Woodlands School","<3","<3"
"14329","Dormers Wells High School, Southall","4","<3"
"14331","St Thomas More RC Academy, North Shields","<3","<3"
"14334","St Augustine's Catholic High School","4","<3"
"14341","Lord Lawson of Beamish Academy","<3","<3"
"14355","St John's School & Sixth Form College, A Cath..","<3","<3"
"14341","Lord Lawson of Beamish Academy","<3","<3"
"14355","St John's School & Sixth Form College, A Cath..                           Min. Number of Records","<3","<3"
"14356","Framwellgate School Durham","3","<3"
"14357","","17","<3"
"14360","Sidney Stringer Academy","7","3"
"14365","Christleton High School","4","<3"
"14366","Wembley High Technology College","8","<3"
"14367","Thurston Community College","5","<3"
"14370","Wood Green School, Witney","5","<3"
"14375","Matthew Arnold School","9","<3"
"14379","Mander Portman Woodward, School","17","<3"
"14380","St Nicholas Catholic High School","<3","<3"
"14381","ACS Hillingdon International School","5","<3"
"14387","National Extension College, Cambridge","3","<3"
"14388","St Leonard's Catholic School","8","5"
"14396","Hedingham School, Halstead","3","<3"
"14402","Deanery C of E High School","<3","<3"
"14408","Brentside High School, London W7","4","<3"
"14412","John F Kennedy School, Herts","<3","<3"
"14419","Cardinal Hume Catholic School","3","<3"
"14427","Meadowhead School, Sheffield","<3","<3"
"14428","Ysgol Gymraeg Ystalyfera","5","<3"
"14432","St Gregory's Catholic School","4","<3"
"14434","St Andrews Secondary","<3","<3"
"14438","Blackfen School for Girls","<3","<3"
"14452","Joseph Rowntree School","3","<3"
"14453","Northampton Academy, Northampton","<3","<3"
"14459","Kingsthorpe College","<3","<3"
"14460","Alsager School","4","<3"
"14469","Llantwit Major School","<3","<3"
"14472","Alford Academy","<3","<3"
"14475","Cheadle Hulme High School","9","3"
"14484","Solihull Sixth Form College","12","<3"
"14489","Kings Langley School","<3","<3"
"14512","Ponteland Community High School","3","<3"
"14514","Blessed George Napier School","5","<3"
"14518","Clevedon School","<3","<3"
"14519","The Deepings School","<3","<3"
"14521","Coppice Performing Arts School, formerly Copp..","<3","<3"
"14524","St Peters High School, Gloucester","4","<3"
"14526","","4","<3"
"14536","Bishop Wand C of E Secondary School","<3","<3"
"14537","Sherburn High School, Leeds","<3","<3"
"14538","Castell Alun High School, Wrexham","5","<3"
"14541","Llanishen High School","5","<3"
"14543","Welbeck Defence Sixth Form College","<3","<3"
"14546","St Johns Catholic Comprehensive School","<3","<3"
"14576","Radyr Comprehensive School, Cardiff","7","3"
"14577","","6","<3"
"14600","The Willink School","4","<3"
"14603","The High School of Glasgow","5","3"
"14604","Catholic High School, Chester","5","<3"
"14614","Prudhoe Community High School","<3","<3"
"14621","St Ambrose High School","<3","<3"
"14622","Lliswerry High School, Newport","<3","<3"
"14628","Furze Platt School, Maidenhead","5","<3"
"14630","The Corsham School","4","<3"
"14641","Emmbrook School, Wokingham","<3","<3"
"14649","Rainhill High School, Prescot","<3","<3"
"14653","Archbishop Ilsley Catholic School","<3","<3"
"14688","The John Warner School","<3","<3"
"14694","Outwood Grange Academy","6","<3"
"14705","Tollbar Academy","<3","<3"
"14694","Outwood Grange Academy","<3","<3"
"14705","Tollbar Academy                                                             Min. Number of Records","<3","<3"
"14706","Tapton School","11","5"
"14724","Cox Green School                                                            Redacted Acceptances","<3","<3"
"14735","Prince William School","3","<3"
"14736","Sir William Robertson Academy","<3","<3"
"14737","Caldicot School                                                             Redacted Acceptance Ra..","<3","<3"
"14773","Porthcawl Comprehensive School","3","<3"
"14780","Toot Hill School","4","<3"
"14786","Stuart Bathurst RC High School, Wednesbury","<3","<3"
"14787","St Francis of Assisi School, Walsall","5","<3"
"14797","Monmouth Comprehensive School","14","3"
"14799","Ryde Academy (formerly High School)","<3","<3"
"14800","Tendring Technology College","<3","<3"
"14803","Ousedale School","4","<3"
"14805","St Crispins School, Wokingham","4","<3"
"14812","","6","<3"
"14824","All Saints R C School, Mansfield","<3","<3"
"14828","Ffynone House School, Swansea","<3","<3"
"14829","Marple Sixth Form College","<3","<3"
"14841","Bedwas School","<3","<3"
"14844","The Duston Education Trust","3","<3"
"14861","Collingham","<3","<3"
"14878","Bradfield School","3","<3"
"14883","South Wolds Academy and Sixth Form","<3","<3"
"14888","Rossett School, Harrogate","5","<3"
"14889","","3","<3"
"14896","St. Mary's Menston, a Catholic Voluntary","4","<3"
"14897","Antrim Grammar School","<3","<3"
"14911","St Peter's Collegiate School","5","<3"
"14935","Charles Darwin Secondary School","<3","<3"
"14936","","3","<3"
"14938","All Hallows School, Cheshire","3","<3"
"14941","Heathfield Community College,","<3","<3"
"14942","Abbeyfield School, Northampton","3","<3"
"14945","Bishop Stopford School, Kettering","<3","<3"
"14948","Kingdown School","3","<3"
"14949","Caterham High School","<3","<3"
"14956","St Andrews Cambridge","4","<3"
"14957","Thomas Tallis School","9","<3"
"14959","Notley High School and Braintree Sixth Form","<3","<3"
"14962","The Bewdley School","<3","<3"
"14965","Bishop Heber High School","4","<3"
"14967","The Marlborough Science Academy (formerly ..","<3","<3"
"14985","Kimberley School, Nottingham","4","<3"
"14992","Brockwood Park School, Alresford","<3","<3"
"14994","The Heathland School","12","3"
"14996","Babington House School, Chislehurst","<3","<3"
"15000","Rainham School for Girls","<3","<3"
"15009","Ulverston Victoria High School","3","<3"
"15010","Bosworth Academy","5","<3"
"15016","Longbenton High School","<3","<3"
"15018","Wilsthorpe Community School","<3","<3"
"15021","Oldbury Wells School","3","<3"
"15024","St Thomas More R C Comp School, Willenhall","<3","<3"
"15028","All Hallows Catholic School, Farnham","<3","<3"
"15032","Howard of Effingham School","3","<3"
"15034","Notre Dame Senior School","<3","<3"
"15039","Uckfield College","4","<3"
"15046","The John of Gaunt School","<3","<3"
"15047","The Chase School","8","<3"
"15048","Baxter College","<3","<3"
"15051","South Bromsgrove High","<3","<3"
"15048","Baxter College","<3","<3"
"15051","South Bromsgrove High","5","3"
"15056","Brecon High School","<3","<3"
"15058","Ysgol Dyffryn Aman                                                          Redacted Acceptances","<3","<3"
"15060","Bryntirion Comprehensive School                                              -43","43","<3"
"15061","Beaulieu Convent School","<3","<3"
"15066","Hautlieu School","5","<3"
"15068","Ballymena Academy","<3","<3"
"15072","Sacred Heart Grammar School","<3","<3"
"15098","DLD College","8","<3"
"15110","Greene's Tutorial College                                                    -43","43","<3"
"15126","Hurtwood House School","3","<3"
"15181","Earlston High School","5","<3"
"15182","St Columba's High School, Fife","<3","<3"
"15186","Douglas Academy","<3","<3"
"15188","St Andrew's and St Bride's High School","<3","<3"
"15190","Craigmount High School","3","<3"
"15197","Ernest Bevin College","8","<3"
"15209","","3","<3"
"15216","Bennett Memorial Diocesan School","4","<3"
"15218","Simon Balle School, Hertford","<3","<3"
"15223","Ysgol Friars","<3","<3"
"15231","Wallace High School","<3","<3"
"15234","Woodrush High School","<3","<3"
"15238","John Colet School","<3","<3"
"15240","Brynteg Comprehensive School,","<3","<3"
"15245","Bishop Luffa School","3","<3"
"15248","Farmor's School, Fairford","<3","<3"
"15249","Little Heath School, Reading","3","<3"
"15252","Benton Park School","<3","<3"
"15270","The Piggott School","<3","<3"
"15275","Douay Martyrs Catholic School","5","<3"
"15278","Arthur Mellows Village College","4","<3"
"15292","Dyson Perrins CE Academy (formerly Dyson P..","<3","<3"
"15303","Holy Rood R.C. High School","<3","<3"
"15310","The Holy Trinity School","<3","<3"
"15312","Bishop of Llandaff School, Cardiff","11","<3"
"15313","Great Wyrley Academy","<3","<3"
"15318","Hereford Sixth Form College","42","18"
"15326","Brampton Manor Academy","48","12"
"15328","Caldew School","<3","<3"
"15335","Queen Mary's College","22","6"
"15360","Stanground Academy, Peterborough","<3","<3"
"15363","St Mary's Catholic College, Wallasey","<3","<3"
"15364","Sir John Lawes School","5","<3"
"15365","St Bedes School, Redhill","7","<3"
"15368","Myton School","5","<3"
"15381","","7","<3"
"15417","Upton By Chester High School","5","<3"
"15418","Samuel Whitbread Academy","4","<3"
"15423","Royal National College for the Blind","<3","<3"
"15425","Caerleon Comprehensive School","5","<3"
"15477","Wales High School","3","<3"
"15479","Millburn Academy, Inverness","<3","<3"
"15487","Waingels College","8","<3"
"15488","","7","<3"
"15497","Sheldon School","6","<3"
"15498","Harlington Upper School, Bedfordshire","4","<3"
"15502","Meden School, Mansfield","<3","<3"
"15505","Pencoed Comprehensive School","<3","<3"
"15509","Shelley College A Specialist Centre for Science","<3","<3"
"15510","Ralph Thoresby School","<3","<3"
"15515","Dunblane High School","<3","<3"
"15510","Ralph Thoresby School","<3","<3"
"15515","Dunblane High School","3","<3"
"15518","Sir Christopher Hatton Academy","6","<3"
"15522","Mark Rutherford School (formerly Mark Rutherf..                           Redacted Acceptances","<3","<3"
"15527","The Priory School, Hitchin                                                 -43","43","<3"
"15528","","4","<3"
"15544","Old Grammar School, Lewes                                                 Redacted Acceptance Ra..","<3","<3"
"15551","Hagley Catholic High School","4","<3"
"15554","St Michael's Catholic School","<3","<3"
"15560","Mander Portman Woodward Cambridge","3","<3"
"15562","Hawarden High School, Deeside                                              -43","43","<3"
"15567","Silverdale School","11","<3"
"15568","Ysgol Bryn Elian, Colwyn Bay","<3","<3"
"15569","The Bromfords School and Sixth Form College","<3","<3"
"15571","English Martyrs School, Leicester","<3","<3"
"15574","The Garibaldi School","<3","<3"
"15575","Boston Spa Academy","<3","<3"
"15577","Huxlow Science College","<3","<3"
"15583","Alec Reed Academy","3","<3"
"15584","Heath Park School","<3","<3"
"15595","Sutton Community Academy","<3","<3"
"15603","","11","<3"
"15604","Heston Community School","<3","<3"
"15605","Huntington School","10","3"
"15608","Easthampstead Park Community School","<3","<3"
"15613","Castle Douglas High School","<3","<3"
"15615","Wyedean School & Sixth Form Centre","<3","<3"
"15616","Woodkirk Academy (formerly Woodkirk High)","<3","<3"
"15627","Haggerston School","<3","<3"
"15629","d'Overbroeck's","12","3"
"15636","HSDC Alton Campus","19","4"
"15639","Vandyke Upper School and Community College..","<3","<3"
"15655","Highclare School, Birmingham","<3","<3"
"15673","Guiseley School, Leeds","<3","<3"
"15678","Cleeve Park School, Sidcup","<3","<3"
"15680","St Thomas More School, Blaydon-On-Tyne","<3","<3"
"15688","Moulton School & Science College","4","<3"
"15719","Y Pant Comprehensive School","<3","<3"
"15721","Haybridge High School and Sixth Form","8","3"
"15738","Boclair Academy, Glasgow","<3","<3"
"15739","Paget High School","<3","<3"
"15751","Horsforth School","8","<3"
"15764","Gwernyfed High School - Powys County Council","<3","<3"
"15771","Iveshead School","<3","<3"
"15772","The Queen Katherine School, Kendal","6","<3"
"15798","Woodfarm High School","<3","<3"
"15817","","7","<3"
"15819","Yarm School","15","<3"
"15824","St Clement Danes School","12","<3"
"15825","Kinross High School","<3","<3"
"15833","The Latimer Arts College, Kettering","<3","<3"
"15838","Felpham Community College","3","<3"
"15841","Coombe Dean School","<3","<3"
"15842","Ralph Allen School","5","<3"
"15846","Angmering School, Littlehampton","3","<3"
"15849","RSA Academy Arrow Vale","<3","<3"
"15852","Crawshaw Academy","<3","<3"
"15853","Darrick Wood School","8","3"
"15859","Mander Portman Woodward,","<3","<3"
"15869","Corfe Hills School","<3","<3"
"15879","St Simon Stock Catholic School","<3","<3"
"15892","Great Sankey High School","<3","<3"
"15906","Crompton House CofE School","<3","<3"
"15892","Great Sankey High School","<3","<3"
"15906","Crompton House CofE School                                                Min. Number of Records","<3","<3"
"15926","Cheslyn Hay Academy","3","<3"
"15927","Range High School                                                         Redacted Acceptances","<3","<3"
"15940","Chenderit School                                                           -43","43","<3"
"15941","Farlingaye High School","4","<3"
"15945","Stantonbury School                                                        Redacted Acceptance Ra..","<3","<3"
"15952","Aldersley High School","<3","<3"
"15957","St Thomas More Catholic School, Bedford","<3","<3"
"15958","Paulet High School and Sixth Form College","<3","<3"
"15964","Queen Elizabeth II High School","4","<3"
"15966","SPF International","<3","<3"
"15978","Cambridge Seminars, Cambridge","<3","<3"
"15981","Fine Arts College","3","<3"
"15983","Bishops' Blue Coat Church of England High Sc..","<3","<3"
"15991","The Hermitage Academy, Chester Le Street","<3","<3"
"16052","The Academy at Ridgewood Trust","<3","<3"
"16053","Birkenhead Sixth Form College","5","<3"
"16066","St Patrick's Grammar School, Armagh","<3","<3"
"16080","The Bishop's Stortford High School","6","<3"
"16083","Bellerbys College, Cambridge","6","<3"
"16087","Chestnut Grove Academy","<3","<3"
"16088","TASIS The American School in England","6","<3"
"16091","Lime House School, Carlisle","6","3"
"16093","Moffat Academy","<3","<3"
"16103","Birkdale School Sheffield","4","<3"
"16117","Coleg Meirion-Dwyfor, Pwllheli","4","<3"
"16135","Derby College","5","<3"
"16151","NCUK, Manchester","<3","<3"
"16178","Manor School and Sports College","<3","<3"
"16179","St Martin's School, Solihull","<3","<3"
"16200","Painsley Catholic College, Stoke on Trent","<3","<3"
"16207","Highlands College","<3","<3"
"16233","Franklin College, Grimsby","8","<3"
"16237","Hillview School for Girls","<3","<3"
"16301","Lagan College, Belfast","<3","<3"
"16307","Abbey College, Manchester","<3","<3"
"16309","Brampton College","6","<3"
"16310","","8","<3"
"16314","","3","<3"
"16316","Chalfonts Community College, Gerrards Cross","<3","<3"
"16322","Fulston Manor School","<3","<3"
"16323","Brit School for Performing Arts and Technology","<3","<3"
"16328","Poole High School, Poole","3","<3"
"16332","The Beaconsfield School","<3","<3"
"16343","Brooke Weston","6","<3"
"16346","Amersham School","<3","<3"
"16351","The Buckingham School","<3","<3"
"16390","Wymondham High Academy","<3","<3"
"16403","Teign School","<3","<3"
"16412","Oldham Sixth Form College","20","3"
"16415","NCC Havering Colleges Sixth Form","4","<3"
"16428","South Dartmoor Community College","<3","<3"
"16431","Holmer Green Senior School","<3","<3"
"16433","Thomas Telford School (City Technology","6","<3"
"16437","Waddesdon C of E School","4","<3"
"16439","Emmanuel College, Gateshead","9","4"
"16442","","5","<3"
"16448","Abbey Christian Brothers' Grammar School, Ne..","<3","<3"
"16452","Bacon's College","<3","<3"
"16455","Newham Sixth Form College","7","<3"
"16491","Macmillan Academy","<3","<3"
"16492","Bath Academy","<3","<3"
"16491","Macmillan Academy","<3","<3"
"16492","Bath Academy                                                             Min. Number of Records","<3","<3"
"16501","Immanuel College, Herts","4","<3"
"16502","Landau Forte College","3","<3"
"16504","Moseley Park School, Bilston                                              -43","43","<3"
"16505","St Peters R C School","9","<3"
"16506","","9","<3"
"16507","St Paul's Catholic School, Milton Keynes","5","<3"
"16512","Barnhill Community High School","3","<3"
"16513","The Kings Academy","<3","<3"
"16521","Greig City Academy, London N8","<3","<3"
"16535","Oaks Park High School","9","<3"
"16540","Abbeyfield School, Chippenham","<3","<3"
"16548","Arden","5","<3"
"16553","Ysgol Gymraeg Bro Morgannwg","<3","<3"
"16554","Lucton School","3","<3"
"16559","Paddington Academy, London W9","4","<3"
"16562","City of London Academy (Southwark)","<3","<3"
"16566","North Liverpool Academy","<3","<3"
"16590","Nower Hill High School","10","<3"
"16594","Bentley Wood High School","3","<3"
"16595","Whitmore High School","11","4"
"16596","Harris Academy Merton","<3","<3"
"16597","Stoke Newington School and Sixth Form","7","<3"
"16614","Ysgol Gyfun Gwynllyw","<3","<3"
"16617","International Community School","<3","<3"
"16622","Dixons City Academy","4","<3"
"16628","King David High School, Manchester","4","<3"
"16639","Hartpury College","<3","<3"
"16645","London Nautical School","<3","<3"
"16649","William Morris Sixth Form","<3","<3"
"16651","Swaminarayan School, London NW10","<3","<3"
"16655","The Arnewood School","<3","<3"
"16660","Great Marlow School","<3","<3"
"16664","Abbey College, Cambridge","15","<3"
"16665","William Farr C of E Comprehensive School","<3","<3"
"16701","Ashfield Boys' High School","<3","<3"
"16719","Cottesloe School, Leighton Buzzard","<3","<3"
"16735","The Burgate School and Sixth Form","<3","<3"
"16742","The King John School","<3","<3"
"16747","Greensward Academy","<3","<3"
"16751","Heanor Gate Spencer Academy","<3","<3"
"16752","Kings London (formerly Kings Colleges)","3","<3"
"16757","Loxford School of Science & Technology","3","<3"
"16762","Sandwich Technology School","<3","<3"
"16763","John Cabot Academy","<3","<3"
"16774","The Sittingbourne School","<3","<3"
"16781","","4","<3"
"16815","St. Edward's School, Poole","<3","<3"
"16823","Ringwood School","4","<3"
"16824","Bay House School and Sixth Form","6","3"
"16834","Ashcroft Technology Academy","9","<3"
"16847","St John's College","3","<3"
"16854","Copleston High School Ipswich","<3","<3"
"16861","Park House School, Newbury","4","<3"
"16870","Heathside School and Sixth Form","9","<3"
"16879","St Johns Senior School","5","<3"
"16880","","5","<3"
"16903","Wellington School, Altrincham","3","<3"
"16908","Saint Augustine's Catholic College","5","<3"
"16914","Ysgol Gyfun Gwyr","6","<3"
"16916","Sturminster Newton High School","<3","<3"
"16934","Albemarle Independent College","<3","<3"
"16916","Sturminster Newton High School","<3","<3"
"16934","Albemarle Independent College                                              Min. Number of Records","<3","<3"
"16941","Princes Risborough School, Princes Risborough","<3","<3"
"16942","Felixstowe International College, Felixstowe                               Redacted Acceptances","<3","<3"
"16949","The King Edmund School, Rochford                                            -43","43","<3"
"16951","Budmouth Academy","<3","<3"
"16964","The Priory Academy LSST","4","<3"
"16975","Wadebridge School","<3","<3"
"17006","Hockerill Anglo-European College","23","4"
"17027","Gordon's School","7","<3"
"17028","La Retraite Roman Catholic Girls' School                                    -43","43","<3"
"17067","The Downs School","14","<3"
"17068","Oaks Park High School","<3","<3"
"17070","","4","<3"
"17073","Bellerbys College London","<3","<3"
"17081","Twynham School","9","<3"
"17101","Hinchley Wood School","11","<3"
"17106","Highcliffe School, Christchurch","6","<3"
"17108","Cardiff Academy, Cardiff","<3","<3"
"17112","Sir Harry Smith Community College","5","3"
"17119","Friesland School, Nottingham","<3","<3"
"17120","Balcarras School","9","<3"
"17122","Trinity School and Performing Arts College, Ne..","<3","<3"
"17191","Ysgol Gyfun Rhydywaun","<3","<3"
"17197","Kesgrave High School","4","3"
"17205","Matravers School, Westbury","<3","<3"
"17210","Congleton High School","3","<3"
"17222","Hertswood Academy","<3","<3"
"17226","ACS Egham International School","9","<3"
"17244","Ysgol Gyfun Gymraeg Plasmawr","<3","<3"
"17248","Overton Grange School","<3","<3"
"17249","Shenley Brook End School","3","<3"
"17250","Lumen Christi, Londonderry","<3","<3"
"17260","Blenheim High School, Epsom","<3","<3"
"17290","BSix Brooke House Sixth Form College","3","<3"
"17293","Immanuel College, Bradford","3","<3"
"17299","Shireland Collegiate Academy","<3","<3"
"17311","Strangford Integrated College","<3","<3"
"17315","Harrodian School","7","<3"
"17331","Shooters Hill Sixth Form College","<3","<3"
"17335","St Patrick's Academy, Co Tyrone","<3","<3"
"17342","Alexandra Park School","13","4"
"17344","St Catherine's School, Twickenham","<3","<3"
"17364","Slough and Eton Secondary School, Slough","<3","<3"
"17373","Walsall Academy","3","<3"
"17377","Highlands School","<3","<3"
"17379","Ibstock Place School","12","<3"
"17414","Harrow High School","3","<3"
"17415","Canons High School","<3","<3"
"17418","Caroline Chisholm School","<3","<3"
"17435","Oxford International Study Centre","3","<3"
"17436","INTO UEA LLP","<3","<3"
"17437","The Nottingham Emmanuel School","<3","<3"
"17438","Haringey Sixth Form College","<3","<3"
"17444","John Madejski Academy","<3","<3"
"17445","Park High School, Stanmore","<3","<3"
"17446","Jo Richardson Community School","<3","<3"
"17447","UKESC (West Indies)","<3","<3"
"17451","Ysgol Gyfun Gymraeg Bryn Tawe","<3","<3"
"17453","Yavneh College","6","<3"
"17457","Outwood Post","16","<3"
"17459","Westminster Academy","6","<3"
"17461","Cardiff Sixth Form College","<3","<3"
"17459","Westminster Academy","<3","<3"
"17461","Cardiff Sixth Form College","30","8"
"17464","Walthamstow Academy","<3","<3"
"17469","Redland Green School","10","<3"
"17478","Westbourne School, Penarth","5","<3"
"17479","Featherstone High School","<3","<3"
"17480","Beverley Joint Sixth Form                                               Redacted Acceptance Ra..","<3","<3"
"17482","Clifton Hall School","<3","<3"
"17492","St Joseph's Catholic High School,","<3","<3"
"17497","Harris Girls' Academy, East Dulwich","<3","<3"
"17502","Thomas Whitham Sixth Form","3","<3"
"17505","EF International Academy, Oxford","10","<3"
"17507","Excelsior Academy, formerly W Gate Communit..","<3","<3"
"17526","The Langley Academy","<3","<3"
"17531","Midhurst Rother College","<3","<3"
"17533","Nunthorpe Academy","7","<3"
"17538","Oriel High School","<3","<3"
"17546","Madeley Academy","<3","<3"
"17548","Saint Cecilia's, Wandsworth C of E School","<3","<3"
"17554","Bishop Thomas Grant School, London SW16","<3","<3"
"17557","Rooks Heath School","<3","<3"
"17559","Archbishop Holgate's Sixth Form","5","<3"
"17561","Kingsley School","<3","<3"
"17563","Burlington Danes Academy","4","<3"
"17565","Bournemouth Collegiate School","<3","<3"
"17568","Newman College, Hove","10","<3"
"17569","Harris Academy South Norwood","<3","<3"
"17573","Dixons Allerton Academy","<3","<3"
"17574","EF International Academy UK Ltd, Torquay","<3","<3"
"17575","Birmingham Metropolitan College","4","<3"
"17577","Nottingham Academy","<3","<3"
"17582","Mossbourne Community Academy","12","<3"
"17583","Kettering Buccleuch Academy","7","<3"
"17587","Birkenhead High School Academy","<3","<3"
"17589","Q3","<3","<3"
"17590","Oasis Academy Hadley","3","<3"
"17591","Winterbourne Academy","<3","<3"
"17592","The Littlehampton Academy","<3","<3"
"17593","The Sir Robert Woodard Academy","<3","<3"
"17595","Shoreham Academy","4","<3"
"17596","Ormiston Bushfield Academy","<3","<3"
"17597","Richard Rose Sixth Form","<3","<3"
"17603","Notre Dame Catholic College for the Arts","<3","<3"
"17610","Kettering Science Academy","<3","<3"
"17612","Prendergast School","5","<3"
"17614","SRC Bede Sixth Form","4","<3"
"17615","INTO Manchester","<3","<3"
"17616","North Oxfordshire Academy","<3","<3"
"17624","Yate Academy","<3","<3"
"17635","Oakgrove School, Middleton","<3","<3"
"17646","Brine Leas School and Sixth Form","12","<3"
"17647","The Hazeley Academy","6","<3"
"17648","Norwood School","3","<3"
"17656","St Mary Magdalene Academy","<3","<3"
"17660","Holte Visual and Performing Arts College","<3","<3"
"17661","Haberdashers' Abraham Darby","<3","<3"
"17662","Elthorne Park High School","5","<3"
"17664","Harris Academy Falconwood","<3","<3"
"17668","Royal Alexandra and Albert School","4","<3"
"17670","St. Christophers C.E. High School","7","<3"
"17671","Gower College Swansea","15","3"
"17672","Holyhead School, Birmingham","<3","<3"
"17674","Rochdale Sixth Form College","<3","<3"
"17672","Holyhead School, Birmingham","<3","<3"
"17674","Rochdale Sixth Form College","9","<3"
"17678","Blessed Thomas Holford Catholic College","<3","<3"
"17680","Windermere School                                                       Redacted Acceptances","<3","<3"
"17681","West Lakes Academy, Cumbria                                              -43","43","<3"
"17685","Brigg Sixth Form - Sir John Nelthorpe School","<3","<3"
"17687","East Sussex College Hastings                                            Redacted Acceptance Ra..","<3","<3"
"17704","Beechwood School","<3","<3"
"17709","St Marks Church of England Academy","<3","<3"
"17710","Kingsdale Foundation School","5","<3"
"17711","Aston Manor Academy                                                      -43","43","<3"
"17715","Sarum Academy","<3","<3"
"17718","The Chadwell Heath Academy","4","<3"
"17719","Brompton Academy","<3","<3"
"17724","King Edward VI Sheldon Heath","<3","<3"
"17730","Melksham Oak Community School","<3","<3"
"17731","Sacred Heart Catholic College","3","<3"
"17737","St Joseph's College, Reading","4","<3"
"17739","Lichfield Cathedral School","<3","<3"
"17744","New College Worcester","<3","<3"
"17748","Newport High School","<3","<3"
"17749","Tor Bridge High","<3","<3"
"17750","Riddlesdown Collegiate","3","<3"
